"Data Table: Stroke, Crude incidence rate, per 100,000"
"Area","Sex","Age Group","Year","Rate (per 100,000)","Rate_95%_CI_Lower","Rate_95%_CI_Upper","Rate CV","Counts","Population",
"Canada","Both sexes","'80-84'","2006","1992","1957","2028","0.92","11890","596795",
"Canada","Both sexes","'85-89'","2006","2642","2587","2697","1.06","8900","336900",
"Canada","Both sexes","'90+'","2006","2886","2811","2963","1.34","5580","193345",
"Canada","Both sexes","'20+'","2007","315","313","317","0.36","78570","24952400",
"Canada","Both sexes","'20-34'","2007","21","20","22","2.68","1390","6648375",
"Canada","Both sexes","'20-24'","2007","15","14","17","5.46","335","2210015",
"Canada","Both sexes","'25-29'","2007","19","18","21","4.79","435","2233180",
"Canada","Both sexes","'30-34'","2007","28","26","31","4.00","625","2205180",
"Canada","Both sexes","'35-49'","2007","73","71","75","1.33","5620","7674705",
"Canada","Both sexes","'35-39'","2007","40","38","43","3.26","940","2345110",
"Canada","Both sexes","'40-44'","2007","68","65","71","2.38","1760","2584925",
"Canada","Both sexes","'45-49'","2007","106","103","110","1.85","2920","2744670",
"Canada","Both sexes","'50-64'","2007","263","259","267","0.77","16675","6339790",
"Canada","Both sexes","'50-54'","2007","174","169","180","1.52","4355","2495715",
"Canada","Both sexes","'55-59'","2007","258","251","265","1.36","5440","2107805",
"Canada","Both sexes","'60-64'","2007","397","387","406","1.21","6885","1736280",
"Canada","Both sexes","'65-79'","2007","911","900","922","0.59","28460","3124520",
"Canada","Both sexes","'65-69'","2007","612","599","626","1.13","7815","1276040",
"Canada","Both sexes","'70-74'","2007","923","904","942","1.04","9290","1006540",
"Canada","Both sexes","'75-79'","2007","1349","1325","1374","0.94","11360","841945",
"Canada","Both sexes","'80+'","2007","2268","2241","2296","0.62","26425","1165010",
"Canada","Both sexes","'80-84'","2007","1907","1873","1942","0.93","11610","608660",
"Canada","Both sexes","'85-89'","2007","2583","2530","2636","1.04","9180","355445",
"Canada","Both sexes","'90+'","2007","2807","2734","2881","1.33","5640","200915",
"Canada","Both sexes","'20+'","2008","311","309","313","0.35","79945","25689040",
"Canada","Both sexes","'20-34'","2008","22","21","23","2.59","1490","6840545",
"Canada","Both sexes","'20-24'","2008","15","14","17","5.35","350","2262645",
"Canada","Both sexes","'25-29'","2008","21","19","23","4.56","480","2311225",
"Canada","Both sexes","'30-34'","2008","29","27","31","3.89","660","2266675",
"Canada","Both sexes","'35-49'","2008","75","73","77","1.32","5775","7737830",
"Canada","Both sexes","'35-39'","2008","41","38","43","3.23","960","2368945",
"Canada","Both sexes","'40-44'","2008","68","65","71","2.40","1730","2550630",
"Canada","Both sexes","'45-49'","2008","109","106","113","1.80","3085","2818260",
"Canada","Both sexes","'50-64'","2008","259","255","262","0.76","17205","6654610",
"Canada","Both sexes","'50-54'","2008","169","164","174","1.51","4385","2597490",
"Canada","Both sexes","'55-59'","2008","253","246","259","1.34","5570","2204260",
"Canada","Both sexes","'60-64'","2008","391","382","400","1.17","7245","1852850",
"Canada","Both sexes","'65-79'","2008","886","876","896","0.59","28760","3246525",
"Canada","Both sexes","'65-69'","2008","599","586","612","1.11","8115","1355475",
"Canada","Both sexes","'70-74'","2008","897","879","915","1.04","9320","1039410",
"Canada","Both sexes","'75-79'","2008","1330","1306","1355","0.94","11330","851645",
"Canada","Both sexes","'80+'","2008","2209","2183","2236","0.61","26720","1209535",
"Canada","Both sexes","'80-84'","2008","1870","1837","1905","0.93","11680","624440",
"Canada","Both sexes","'85-89'","2008","2473","2423","2524","1.03","9355","378230",
"Canada","Both sexes","'90+'","2008","2746","2675","2818","1.33","5680","206865",
"Canada","Both sexes","'20+'","2009","310","308","313","0.35","80940","26072140",
"Canada","Both sexes","'20-34'","2009","22","21","23","2.57","1515","6937220",
"Canada","Both sexes","'20-24'","2009","17","15","18","5.13","380","2295355",
"Canada","Both sexes","'25-29'","2009","20","18","22","4.64","465","2345370",
"Canada","Both sexes","'30-34'","2009","29","27","31","3.86","670","2296495",
"Canada","Both sexes","'35-49'","2009","77","75","79","1.30","5900","7687370",
"Canada","Both sexes","'35-39'","2009","42","39","45","3.18","990","2361765",
"Canada","Both sexes","'40-44'","2009","68","65","72","2.42","1705","2494455",
"Canada","Both sexes","'45-49'","2009","113","109","117","1.77","3200","2831145",
"Canada","Both sexes","'50-64'","2009","263","259","267","0.74","18050","6865800",
"Canada","Both sexes","'50-54'","2009","180","175","185","1.45","4775","2650025",
"Canada","Both sexes","'55-59'","2009","251","245","258","1.32","5715","2276530",
"Canada","Both sexes","'60-64'","2009","390","381","399","1.15","7560","1939240",
"Canada","Both sexes","'65-79'","2009","849","839","859","0.59","28330","3335800",
"Canada","Both sexes","'65-69'","2009","575","563","588","1.11","8140","1415230",
"Canada","Both sexes","'70-74'","2009","858","840","875","1.05","9120","1063360",
"Canada","Both sexes","'75-79'","2009","1291","1267","1316","0.95","11070","857215",
"Canada","Both sexes","'80+'","2009","2178","2152","2204","0.61","27140","1245950",
"Canada","Both sexes","'80-84'","2009","1831","1798","1865","0.93","11615","634315",
"Canada","Both sexes","'85-89'","2009","2380","2332","2429","1.04","9330","392005",
"Canada","Both sexes","'90+'","2009","2821","2751","2892","1.27","6195","219625",
"Canada","Both sexes","'20+'","2010","304","302","306","0.35","80585","26535975",
"Canada","Both sexes","'20-34'","2010","22","21","23","2.54","1555","7070425",
"Canada","Both sexes","'20-24'","2010","16","14","17","5.23","365","2339765",
"Canada","Both sexes","'25-29'","2010","22","20","24","4.39","520","2386765",
"Canada","Both sexes","'30-34'","2010","29","26","31","3.86","670","2343895",
"Canada","Both sexes","'35-49'","2010","75","73","77","1.32","5745","7651915",
"Canada","Both sexes","'35-39'","2010","41","38","43","3.23","960","2359625",
"Canada","Both sexes","'40-44'","2010","69","66","73","2.41","1725","2487835",
"Canada","Both sexes","'45-49'","2010","109","105","113","1.81","3060","2804455",
"Canada","Both sexes","'50-64'","2010","252","249","256","0.75","17895","7091380",
"Canada","Both sexes","'50-54'","2010","167","162","172","1.49","4525","2711430",
"Canada","Both sexes","'55-59'","2010","252","245","258","1.30","5930","2355140",
"Canada","Both sexes","'60-64'","2010","367","359","376","1.16","7440","2024810",
"Canada","Both sexes","'65-79'","2010","821","811","830","0.60","28180","3434430",
"Canada","Both sexes","'65-69'","2010","563","551","575","1.10","8295","1473810",
"Canada","Both sexes","'70-74'","2010","841","824","859","1.04","9225","1096630",
"Canada","Both sexes","'75-79'","2010","1234","1211","1257","0.97","10660","863985",
"Canada","Both sexes","'80+'","2010","2112","2087","2138","0.61","27205","1287825",
"Canada","Both sexes","'80-84'","2010","1782","1750","1815","0.93","11540","647410",
"Canada","Both sexes","'85-89'","2010","2310","2263","2357","1.04","9335","404185",
"Canada","Both sexes","'90+'","2010","2678","2612","2744","1.26","6325","236220",
"Canada","Both sexes","'20+'","2011","300","298","302","0.35","80920","26977185",
"Canada","Both sexes","'20-34'","2011","21","20","22","2.56","1525","7195985",
"Canada","Both sexes","'20-24'","2011","15","14","17","5.27","360","2383870",
"Canada","Both sexes","'25-29'","2011","20","18","22","4.56","480","2417090",
"Canada","Both sexes","'30-34'","2011","29","26","31","3.82","685","2395030",
"Canada","Both sexes","'35-49'","2011","75","73","77","1.32","5715","7614900",
"Canada","Both sexes","'35-39'","2011","41","39","44","3.20","975","2372460",
"Canada","Both sexes","'40-44'","2011","69","66","73","2.40","1730","2489315",
"Canada","Both sexes","'45-49'","2011","110","106","113","1.82","3015","2753130",
"Canada","Both sexes","'50-64'","2011","254","250","257","0.74","18375","7244795",
"Canada","Both sexes","'50-54'","2011","168","163","172","1.47","4620","2757175",
"Canada","Both sexes","'55-59'","2011","250","244","257","1.28","6090","2432890",
"Canada","Both sexes","'60-64'","2011","373","365","381","1.14","7665","2054730",
"Canada","Both sexes","'65-79'","2011","791","782","801","0.59","28460","3595940",
"Canada","Both sexes","'65-69'","2011","551","540","563","1.07","8745","1585785",
"Canada","Both sexes","'70-74'","2011","817","801","834","1.04","9320","1140100",
"Canada","Both sexes","'75-79'","2011","1195","1172","1219","0.98","10400","870060",
"Canada","Both sexes","'80+'","2011","2025","2001","2049","0.61","26840","1325555",
"Canada","Both sexes","'80-84'","2011","1704","1673","1736","0.94","11250","660195",
"Canada","Both sexes","'85-89'","2011","2244","2199","2291","1.04","9270","413010",
"Canada","Both sexes","'90+'","2011","2504","2443","2567","1.26","6320","252360",
"Canada","Both sexes","'20+'","2012","296","294","298","0.35","81165","27429000",
"Canada","Both sexes","'20-34'","2012","21","20","22","2.55","1540","7321540",
"Canada","Both sexes","'20-24'","2012","15","13","16","5.31","355","2421695",
"Canada","Both sexes","'25-29'","2012","19","17","21","4.64","465","2445370",
"Canada","Both sexes","'30-34'","2012","29","27","31","3.74","715","2454470",
"Canada","Both sexes","'35-49'","2012","73","71","75","1.35","5495","7569400",
"Canada","Both sexes","'35-39'","2012","40","38","43","3.22","965","2399480",
"Canada","Both sexes","'40-44'","2012","67","63","70","2.45","1660","2490100",
"Canada","Both sexes","'45-49'","2012","107","103","111","1.87","2875","2679825",
"Canada","Both sexes","'50-64'","2012","247","243","250","0.74","18270","7405005",
"Canada","Both sexes","'50-54'","2012","163","159","168","1.48","4570","2798885",
"Canada","Both sexes","'55-59'","2012","246","240","252","1.27","6180","2512065",
"Canada","Both sexes","'60-64'","2012","359","351","368","1.15","7525","2094055",
"Canada","Both sexes","'65-79'","2012","764","755","773","0.59","28785","3769450",
"Canada","Both sexes","'65-69'","2012","522","511","533","1.06","8820","1689665",
"Canada","Both sexes","'70-74'","2012","800","784","817","1.02","9560","1194450",
"Canada","Both sexes","'75-79'","2012","1176","1153","1199","0.98","10410","885345",
"Canada","Both sexes","'80+'","2012","1985","1962","2009","0.61","27070","1363610",
"Canada","Both sexes","'80-84'","2012","1657","1626","1688","0.95","11115","670810",
"Canada","Both sexes","'85-89'","2012","2226","2182","2272","1.03","9440","424015",
"Canada","Both sexes","'90+'","2012","2424","2365","2483","1.24","6515","268785",
"Canada","Both sexes","'20+'","2013","296","294","298","0.35","82395","27845080",
"Canada","Both sexes","'20-34'","2013","21","20","22","2.51","1590","7423660",
"Canada","Both sexes","'20-24'","2013","15","13","17","5.23","365","2438930",
"Canada","Both sexes","'25-29'","2013","20","19","22","4.45","505","2474430",
"Canada","Both sexes","'30-34'","2013","29","27","31","3.73","720","2510300",
"Canada","Both sexes","'35-49'","2013","73","72","75","1.35","5525","7524350",
"Canada","Both sexes","'35-39'","2013","44","41","47","3.06","1070","2435480",
"Canada","Both sexes","'40-44'","2013","69","66","73","2.41","1720","2480580",
"Canada","Both sexes","'45-49'","2013","105","101","109","1.91","2745","2608300",
"Canada","Both sexes","'50-64'","2013","248","244","251","0.73","18735","7562110",
"Canada","Both sexes","'50-54'","2013","164","159","169","1.47","4650","2833685",
"Canada","Both sexes","'55-59'","2013","247","241","253","1.25","6350","2574465",
"Canada","Both sexes","'60-64'","2013","359","351","367","1.14","7735","2153955",
"Canada","Both sexes","'65-79'","2013","742","734","751","0.58","29230","3938985",
"Canada","Both sexes","'65-69'","2013","519","508","530","1.04","9220","1776445",
"Canada","Both sexes","'70-74'","2013","771","756","786","1.02","9660","1253060",
"Canada","Both sexes","'75-79'","2013","1137","1116","1160","0.98","10345","909475",
"Canada","Both sexes","'80+'","2013","1957","1934","1980","0.61","27315","1395980",
"Canada","Both sexes","'80-84'","2013","1646","1616","1677","0.95","11185","679510",
"Canada","Both sexes","'85-89'","2013","2129","2086","2173","1.04","9205","432285",
"Canada","Both sexes","'90+'","2013","2439","2381","2497","1.20","6930","284190",
"Canada","Both sexes","'20+'","2014","305","303","307","0.34","86085","28208630",
"Canada","Both sexes","'20-34'","2014","22","21","23","2.46","1655","7505110",
"Canada","Both sexes","'20-24'","2014","17","15","18","4.97","405","2438830",
"Canada","Both sexes","'25-29'","2014","20","19","22","4.43","510","2514900",
"Canada","Both sexes","'30-34'","2014","29","27","31","3.69","735","2551375",
"Canada","Both sexes","'35-49'","2014","74","72","76","1.35","5525","7494645",
"Canada","Both sexes","'35-39'","2014","43","40","45","3.08","1055","2472445",
"Canada","Both sexes","'40-44'","2014","69","66","73","2.41","1715","2473105",
"Canada","Both sexes","'45-49'","2014","108","104","112","1.91","2755","2549100",
"Canada","Both sexes","'50-64'","2014","253","250","257","0.72","19500","7692615",
"Canada","Both sexes","'50-54'","2014","174","169","179","1.42","4940","2843975",
"Canada","Both sexes","'55-59'","2014","249","243","256","1.24","6545","2624380",
"Canada","Both sexes","'60-64'","2014","360","352","368","1.12","8015","2224250",
"Canada","Both sexes","'65-79'","2014","754","746","763","0.57","30975","4106490",
"Canada","Both sexes","'65-69'","2014","531","521","542","1.01","9885","1861760",
"Canada","Both sexes","'70-74'","2014","792","777","808","0.98","10380","1310140",
"Canada","Both sexes","'75-79'","2014","1146","1124","1168","0.97","10710","934590",
"Canada","Both sexes","'80+'","2014","2017","1993","2040","0.59","28430","1409775",
"Canada","Both sexes","'80-84'","2014","1659","1629","1690","0.94","11395","686895",
"Canada","Both sexes","'85-89'","2014","2189","2146","2234","1.02","9575","437325",
"Canada","Both sexes","'90+'","2014","2612","2554","2672","1.16","7460","285555",
"Canada","Both sexes","'20+'","2015","307","305","309","0.34","87735","28549495",
"Canada","Both sexes","'20-34'","2015","24","23","25","2.35","1805","7555675",
"Canada","Both sexes","'20-24'","2015","18","16","20","4.82","430","2419545",
"Canada","Both sexes","'25-29'","2015","22","20","23","4.26","550","2554710",
"Canada","Both sexes","'30-34'","2015","32","30","34","3.48","825","2581415",
"Canada","Both sexes","'35-49'","2015","77","75","79","1.31","5810","7504795",
"Canada","Both sexes","'35-39'","2015","46","43","48","2.96","1145","2511070",
"Canada","Both sexes","'40-44'","2015","74","71","78","2.34","1830","2459235",
"Canada","Both sexes","'45-49'","2015","112","108","116","1.88","2830","2534485",
"Canada","Both sexes","'50-64'","2015","256","252","259","0.71","19915","7784360",
"Canada","Both sexes","'50-54'","2015","176","171","181","1.42","4935","2808190",
"Canada","Both sexes","'55-59'","2015","250","244","256","1.22","6690","2679020",
"Canada","Both sexes","'60-64'","2015","361","353","369","1.10","8295","2297155",
"Canada","Both sexes","'65-79'","2015","748","739","756","0.56","31930","4271440",
"Canada","Both sexes","'65-69'","2015","529","519","539","0.99","10265","1941595",
"Canada","Both sexes","'70-74'","2015","788","773","803","0.96","10745","1364290",
"Canada","Both sexes","'75-79'","2015","1131","1110","1152","0.96","10920","965550",
"Canada","Both sexes","'80+'","2015","1973","1950","1996","0.59","28275","1433230",
"Canada","Both sexes","'80-84'","2015","1612","1582","1642","0.95","11195","694635",
"Canada","Both sexes","'85-89'","2015","2156","2113","2200","1.02","9650","447550",
"Canada","Both sexes","'90+'","2015","2551","2493","2610","1.16","7425","291040",
"Canada","Both sexes","'20+'","2016","308","306","310","0.33","89210","28942215",
"Canada","Both sexes","'20-34'","2016","23","22","24","2.39","1745","7615165",
"Canada","Both sexes","'20-24'","2016","18","16","20","4.82","430","2399325",
"Canada","Both sexes","'25-29'","2016","22","20","23","4.23","560","2603255",
"Canada","Both sexes","'30-34'","2016","29","27","31","3.64","755","2612590",
"Canada","Both sexes","'35-49'","2016","77","75","79","1.31","5800","7563600",
"Canada","Both sexes","'35-39'","2016","46","43","49","2.92","1175","2562960",
"Canada","Both sexes","'40-44'","2016","72","69","76","2.37","1780","2468315",
"Canada","Both sexes","'45-49'","2016","112","108","116","1.88","2840","2532320",
"Canada","Both sexes","'50-64'","2016","258","254","261","0.70","20220","7846755",
"Canada","Both sexes","'50-54'","2016","173","168","178","1.45","4770","2752475",
"Canada","Both sexes","'55-59'","2016","250","244","256","1.21","6800","2721585",
"Canada","Both sexes","'60-64'","2016","364","357","372","1.08","8645","2372695",
"Canada","Both sexes","'65-79'","2016","738","730","746","0.55","32815","4445635",
"Canada","Both sexes","'65-69'","2016","525","515","535","0.98","10335","1969885",
"Canada","Both sexes","'70-74'","2016","768","754","783","0.94","11300","1470475",
"Canada","Both sexes","'75-79'","2016","1113","1092","1133","0.95","11185","1005280",
"Canada","Both sexes","'80+'","2016","1946","1924","1969","0.59","28630","1471060",
"Canada","Both sexes","'80-84'","2016","1569","1539","1598","0.95","11040","703845",
"Canada","Both sexes","'85-89'","2016","2122","2080","2165","1.01","9785","461070",
"Canada","Both sexes","'90+'","2016","2548","2492","2605","1.13","7800","306140",
"Canada","Both sexes","'20+'","2017","307","305","309","0.33","89985","29336915",
"Canada","Both sexes","'20-34'","2017","24","23","25","2.32","1850","7674940",
"Canada","Both sexes","'20-24'","2017","20","18","22","4.59","475","2385910",
"Canada","Both sexes","'25-29'","2017","22","20","23","4.19","570","2649290",
"Canada","Both sexes","'30-34'","2017","30","28","33","3.52","805","2639735",
"Canada","Both sexes","'35-49'","2017","76","74","78","1.31","5825","7642865",
"Canada","Both sexes","'35-39'","2017","47","45","50","2.83","1245","2621605",
"Canada","Both sexes","'40-44'","2017","73","69","76","2.35","1810","2491820",
"Canada","Both sexes","'45-49'","2017","110","105","114","1.90","2770","2529440",
"Canada","Both sexes","'50-64'","2017","255","252","259","0.70","20135","7881805",
"Canada","Both sexes","'50-54'","2017","174","169","179","1.46","4660","2674910",
"Canada","Both sexes","'55-59'","2017","246","240","251","1.21","6775","2759300",
"Canada","Both sexes","'60-64'","2017","355","348","363","1.07","8695","2447585",
"Canada","Both sexes","'65-79'","2017","720","712","727","0.55","33300","4627470",
"Canada","Both sexes","'65-69'","2017","512","502","522","0.99","10275","2006275",
"Canada","Both sexes","'70-74'","2017","734","721","748","0.93","11510","1567895",
"Canada","Both sexes","'75-79'","2017","1094","1074","1114","0.93","11520","1053310",
"Canada","Both sexes","'80+'","2017","1913","1891","1935","0.59","28880","1509840",
"Canada","Both sexes","'80-84'","2017","1548","1520","1577","0.95","11135","719255",
"Canada","Both sexes","'85-89'","2017","2047","2007","2089","1.02","9640","470835",
"Canada","Both sexes","'90+'","2017","2533","2478","2589","1.11","8100","319745",
"Canada","Both sexes","'20+'","2018","306","304","308","0.33","91170","29803725",
"Canada","Both sexes","'20-34'","2018","23","22","24","2.36","1795","7770300",
"Canada","Both sexes","'20-24'","2018","17","15","19","4.97","405","2383450",
"Canada","Both sexes","'25-29'","2018","20","18","22","4.32","535","2693050",
"Canada","Both sexes","'30-34'","2018","32","30","34","3.41","860","2693810",
"Canada","Both sexes","'35-49'","2018","76","74","78","1.30","5875","7748365",
"Canada","Both sexes","'35-39'","2018","46","43","48","2.85","1230","2691840",
"Canada","Both sexes","'40-44'","2018","70","67","74","2.37","1780","2534730",
"Canada","Both sexes","'45-49'","2018","113","109","118","1.87","2860","2521795",
"Canada","Both sexes","'50-64'","2018","257","254","261","0.70","20350","7912330",
"Canada","Both sexes","'50-54'","2018","176","171","181","1.48","4590","2606235",
"Canada","Both sexes","'55-59'","2018","247","241","253","1.20","6895","2795505",
"Canada","Both sexes","'60-64'","2018","353","345","360","1.06","8855","2510575",
"Canada","Both sexes","'65-79'","2018","707","700","715","0.54","34090","4820205",
"Canada","Both sexes","'65-69'","2018","494","484","504","0.99","10200","2065290",
"Canada","Both sexes","'70-74'","2018","730","717","743","0.91","12030","1649015",
"Canada","Both sexes","'75-79'","2018","1072","1053","1092","0.92","11860","1105900",
"Canada","Both sexes","'80+'","2018","1872","1851","1894","0.59","29070","1552535",
"Canada","Both sexes","'80-84'","2018","1541","1513","1570","0.94","11420","741075",
"Canada","Both sexes","'85-89'","2018","2034","1994","2075","1.01","9750","479320",
"Canada","Both sexes","'90+'","2018","2377","2325","2430","1.13","7895","332130",
"Canada","Both sexes","'20+'","2019","303","301","305","0.33","92010","30337020",
"Canada","Both sexes","'20-34'","2019","24","22","25","2.32","1860","7896845",
"Canada","Both sexes","'20-24'","2019","17","15","19","4.97","405","2380480",
"Canada","Both sexes","'25-29'","2019","22","20","24","4.10","595","2736770",
"Canada","Both sexes","'30-34'","2019","31","29","33","3.40","865","2779605",
"Canada","Both sexes","'35-49'","2019","76","74","78","1.29","5990","7877455",
"Canada","Both sexes","'35-39'","2019","47","44","49","2.78","1295","2763915",
"Canada","Both sexes","'40-44'","2019","71","68","75","2.33","1845","2588755",
"Canada","Both sexes","'45-49'","2019","113","109","117","1.87","2850","2524785",
"Canada","Both sexes","'50-64'","2019","254","250","257","0.70","20120","7932015",
"Canada","Both sexes","'50-54'","2019","172","167","177","1.51","4390","2556295",
"Canada","Both sexes","'55-59'","2019","241","235","247","1.21","6775","2810970",
"Canada","Both sexes","'60-64'","2019","349","342","356","1.06","8955","2564750",
"Canada","Both sexes","'65-79'","2019","699","692","707","0.53","35175","5030145",
"Canada","Both sexes","'65-69'","2019","489","480","499","0.98","10465","2138575",
"Canada","Both sexes","'70-74'","2019","718","706","731","0.90","12445","1732270",
"Canada","Both sexes","'75-79'","2019","1058","1039","1077","0.90","12265","1159300",
"Canada","Both sexes","'80+'","2019","1804","1783","1825","0.59","28870","1600560",
"Canada","Both sexes","'80-84'","2019","1464","1437","1492","0.94","11205","765230",
"Canada","Both sexes","'85-89'","2019","1959","1920","1999","1.02","9550","487480",
"Canada","Both sexes","'90+'","2019","2333","2282","2384","1.11","8115","347845",
"Canada","Females","'20+'","2003","348","344","351","0.49","42315","12173190",
"Canada","Females","'20-34'","2003","24","22","25","3.62","765","3229315",
"Canada","Females","'20-24'","2003","14","12","17","8.16","150","1060200",
"Canada","Females","'25-29'","2003","24","21","27","6.32","250","1054010",
