"Data Table: Chronic obstructive pulmonary disease, Crude incidence rate, per 100,000"
"Area","Sex","Age Group","Year","Rate (per 100,000)","Rate_95%_CI_Lower","Rate_95%_CI_Upper","Rate CV","Counts","Population",
"Canada","Males","'65-69'","2016","1369","1344","1394","0.92","11745","857975",
"Canada","Males","'70-74'","2016","1668","1636","1700","0.98","10335","619605",
"Canada","Males","'75-79'","2016","1929","1886","1972","1.14","7745","401495",
"Canada","Males","'80+'","2016","2421","2379","2465","0.91","12125","500725",
"Canada","Males","'80-84'","2016","2243","2186","2301","1.30","5925","264150",
"Canada","Males","'85-89'","2016","2566","2487","2647","1.58","4000","155860",
"Canada","Males","'90+'","2016","2732","2619","2848","2.13","2205","80720",
"Canada","Males","'35+'","2017","860","854","865","0.34","84890","9876100",
"Canada","Males","'35-49'","2017","320","314","325","0.91","11995","3753540",
"Canada","Males","'35-39'","2017","235","227","244","1.81","3060","1300910",
"Canada","Males","'40-44'","2017","306","297","316","1.63","3745","1222250",
"Canada","Males","'45-49'","2017","422","411","434","1.39","5195","1230390",
"Canada","Males","'50-64'","2017","839","829","848","0.57","30600","3648930",
"Canada","Males","'50-54'","2017","612","598","626","1.13","7810","1276160",
"Canada","Males","'55-59'","2017","839","823","855","0.97","10705","1275515",
"Canada","Males","'60-64'","2017","1101","1081","1121","0.91","12080","1097245",
"Canada","Males","'65-79'","2017","1551","1534","1569","0.57","30315","1954520",
"Canada","Males","'65-69'","2017","1349","1325","1374","0.92","11765","871835",
"Canada","Males","'70-74'","2017","1592","1562","1623","0.98","10515","660295",
"Canada","Males","'75-79'","2017","1902","1861","1944","1.12","8035","422395",
"Canada","Males","'80+'","2017","2307","2266","2349","0.91","11975","519105",
"Canada","Males","'80-84'","2017","2133","2078","2188","1.31","5785","271275",
"Canada","Males","'85-89'","2017","2464","2388","2542","1.58","3985","161730",
"Canada","Males","'90+'","2017","2561","2455","2670","2.13","2205","86095",
"Canada","Males","'35+'","2018","800","794","805","0.35","80325","10046600",
"Canada","Males","'35-49'","2018","292","287","298","0.95","11140","3810485",
"Canada","Males","'35-39'","2018","223","215","231","1.83","2990","1338735",
"Canada","Males","'40-44'","2018","286","277","296","1.68","3560","1244975",
"Canada","Males","'45-49'","2018","374","363","385","1.48","4585","1226775",
"Canada","Males","'50-64'","2018","788","779","797","0.59","28870","3663575",
"Canada","Males","'50-54'","2018","564","551","577","1.19","7015","1244150",
"Canada","Males","'55-59'","2018","796","781","812","0.99","10300","1293785",
"Canada","Males","'60-64'","2018","1027","1008","1045","0.93","11555","1125640",
"Canada","Males","'65-79'","2018","1426","1410","1443","0.59","28995","2033200",
"Canada","Males","'65-69'","2018","1257","1234","1281","0.94","11255","895180",
"Canada","Males","'70-74'","2018","1477","1449","1506","0.99","10240","693170",
"Canada","Males","'75-79'","2018","1686","1648","1725","1.15","7500","444850",
"Canada","Males","'80+'","2018","2098","2059","2137","0.94","11315","539330",
"Canada","Males","'80-84'","2018","1929","1878","1981","1.36","5415","280760",
"Canada","Males","'85-89'","2018","2234","2163","2307","1.64","3730","166970",
"Canada","Males","'90+'","2018","2374","2276","2476","2.14","2175","91605",
"Canada","Males","'35+'","2019","772","766","777","0.36","79035","10240985",
"Canada","Males","'35-49'","2019","287","282","293","0.95","11150","3880780",
"Canada","Males","'35-39'","2019","220","212","228","1.82","3035","1378710",
"Canada","Males","'40-44'","2019","280","271","289","1.67","3565","1272925",
"Canada","Males","'45-49'","2019","370","359","381","1.48","4550","1229140",
"Canada","Males","'50-64'","2019","761","753","770","0.60","27990","3675730",
"Canada","Males","'50-54'","2019","535","522","548","1.24","6545","1222565",
"Canada","Males","'55-59'","2019","752","737","767","1.01","9800","1303600",
"Canada","Males","'60-64'","2019","1013","995","1032","0.93","11645","1149570",
"Canada","Males","'65-79'","2019","1357","1342","1373","0.59","28805","2122105",
"Canada","Males","'65-69'","2019","1199","1177","1222","0.95","11105","925805",
"Canada","Males","'70-74'","2019","1390","1363","1417","0.99","10120","728200",
"Canada","Males","'75-79'","2019","1620","1584","1657","1.15","7585","468105",
"Canada","Males","'80+'","2019","1970","1934","2007","0.95","11080","562365",
"Canada","Males","'80-84'","2019","1825","1776","1875","1.37","5330","292080",
"Canada","Males","'85-89'","2019","2116","2048","2186","1.66","3635","171775",
"Canada","Males","'90+'","2019","2157","2066","2251","2.17","2125","98520",
"Newfoundland and Labrador","Both sexes","'35+'","2000","","","","","","",
"Newfoundland and Labrador","Both sexes","'35-49'","2000","","","","","","",
"Newfoundland and Labrador","Both sexes","'50-64'","2000","","","","","","",
"Newfoundland and Labrador","Both sexes","'65-79'","2000","","","","","","",
"Newfoundland and Labrador","Both sexes","'80+'","2000","","","","","","",
"Newfoundland and Labrador","Both sexes","'35+'","2001","","","","","","",
"Newfoundland and Labrador","Both sexes","'35-49'","2001","","","","","","",
"Newfoundland and Labrador","Both sexes","'50-64'","2001","","","","","","",
"Newfoundland and Labrador","Both sexes","'65-79'","2001","","","","","","",
"Newfoundland and Labrador","Both sexes","'80+'","2001","","","","","","",
"Newfoundland and Labrador","Both sexes","'35+'","2002","","","","","","",
"Newfoundland and Labrador","Both sexes","'35-49'","2002","","","","","","",
"Newfoundland and Labrador","Both sexes","'50-64'","2002","","","","","","",
"Newfoundland and Labrador","Both sexes","'65-79'","2002","","","","","","",
"Newfoundland and Labrador","Both sexes","'80+'","2002","","","","","","",
"Newfoundland and Labrador","Both sexes","'35+'","2003","","","","","","",
"Newfoundland and Labrador","Both sexes","'35-49'","2003","","","","","","",
"Newfoundland and Labrador","Both sexes","'50-64'","2003","","","","","","",
"Newfoundland and Labrador","Both sexes","'65-79'","2003","","","","","","",
"Newfoundland and Labrador","Both sexes","'80+'","2003","","","","","","",
"Newfoundland and Labrador","Both sexes","'35+'","2004","","","","","","",
"Newfoundland and Labrador","Both sexes","'35-49'","2004","","","","","","",
"Newfoundland and Labrador","Both sexes","'50-64'","2004","","","","","","",
"Newfoundland and Labrador","Both sexes","'65-79'","2004","","","","","","",
"Newfoundland and Labrador","Both sexes","'80+'","2004","","","","","","",
"Newfoundland and Labrador","Both sexes","'35+'","2005","","","","","","",
"Newfoundland and Labrador","Both sexes","'35-49'","2005","","","","","","",
"Newfoundland and Labrador","Both sexes","'50-64'","2005","","","","","","",
"Newfoundland and Labrador","Both sexes","'65-79'","2005","","","","","","",
"Newfoundland and Labrador","Both sexes","'80+'","2005","","","","","","",
"Newfoundland and Labrador","Both sexes","'35+'","2006","","","","","","",
"Newfoundland and Labrador","Both sexes","'35-49'","2006","","","","","","",
"Newfoundland and Labrador","Both sexes","'50-64'","2006","","","","","","",
"Newfoundland and Labrador","Both sexes","'65-79'","2006","","","","","","",
"Newfoundland and Labrador","Both sexes","'80+'","2006","","","","","","",
"Newfoundland and Labrador","Both sexes","'35+'","2007","","","","","","",
"Newfoundland and Labrador","Both sexes","'35-49'","2007","","","","","","",
"Newfoundland and Labrador","Both sexes","'50-64'","2007","","","","","","",
"Newfoundland and Labrador","Both sexes","'65-79'","2007","","","","","","",
"Newfoundland and Labrador","Both sexes","'80+'","2007","","","","","","",
"Newfoundland and Labrador","Both sexes","'35+'","2008","1103","1065","1141","1.74","3310","300170",
"Newfoundland and Labrador","Both sexes","'35-49'","2008","580","537","624","3.79","695","119895",
"Newfoundland and Labrador","Both sexes","'50-64'","2008","1035","977","1096","2.91","1180","114020",
"Newfoundland and Labrador","Both sexes","'65-79'","2008","1930","1810","2055","3.20","975","50525",
"Newfoundland and Labrador","Both sexes","'80+'","2008","2923","2662","3203","4.66","460","15735",
"Newfoundland and Labrador","Both sexes","'35+'","2009","1050","1014","1087","1.77","3180","302950",
"Newfoundland and Labrador","Both sexes","'35-49'","2009","601","558","647","3.74","715","118930",
"Newfoundland and Labrador","Both sexes","'50-64'","2009","1039","981","1099","2.88","1205","116005",
"Newfoundland and Labrador","Both sexes","'65-79'","2009","1709","1599","1825","3.35","890","52075",
"Newfoundland and Labrador","Both sexes","'80+'","2009","2321","2091","2570","5.20","370","15940",
"Newfoundland and Labrador","Both sexes","'35+'","2010","930","896","964","1.88","2840","305525",
"Newfoundland and Labrador","Both sexes","'35-49'","2010","477","438","518","4.23","560","117435",
"Newfoundland and Labrador","Both sexes","'50-64'","2010","903","850","959","3.07","1060","117350",
"Newfoundland and Labrador","Both sexes","'65-79'","2010","1523","1421","1630","3.47","830","54510",
"Newfoundland and Labrador","Both sexes","'80+'","2010","2373","2142","2622","5.10","385","16225",
"Newfoundland and Labrador","Both sexes","'35+'","2011","856","823","889","1.95","2635","307970",
"Newfoundland and Labrador","Both sexes","'35-49'","2011","427","390","466","4.49","495","115885",
"Newfoundland and Labrador","Both sexes","'50-64'","2011","749","701","800","3.36","885","118105",
"Newfoundland and Labrador","Both sexes","'65-79'","2011","1530","1431","1635","3.37","880","57505",
"Newfoundland and Labrador","Both sexes","'80+'","2011","2275","2050","2517","5.16","375","16485",
"Newfoundland and Labrador","Both sexes","'35+'","2012","912","879","946","1.88","2830","310245",
"Newfoundland and Labrador","Both sexes","'35-49'","2012","428","391","468","4.52","490","114435",
"Newfoundland and Labrador","Both sexes","'50-64'","2012","872","820","927","3.11","1035","118655",
"Newfoundland and Labrador","Both sexes","'65-79'","2012","1506","1410","1608","3.31","910","60405",
"Newfoundland and Labrador","Both sexes","'80+'","2012","2329","2104","2572","5.06","390","16745",
"Newfoundland and Labrador","Both sexes","'35+'","2013","872","839","905","1.92","2715","311490",
"Newfoundland and Labrador","Both sexes","'35-49'","2013","388","352","426","4.79","435","112240",
"Newfoundland and Labrador","Both sexes","'50-64'","2013","823","772","876","3.19","980","119095",
"Newfoundland and Labrador","Both sexes","'65-79'","2013","1442","1350","1539","3.31","910","63095",
"Newfoundland and Labrador","Both sexes","'80+'","2013","2257","2038","2495","5.10","385","17055",
"Newfoundland and Labrador","Both sexes","'35+'","2014","922","889","957","1.86","2885","312770",
"Newfoundland and Labrador","Both sexes","'35-49'","2014","399","362","438","4.77","440","110390",
"Newfoundland and Labrador","Both sexes","'50-64'","2014","891","838","946","3.06","1065","119530",
"Newfoundland and Labrador","Both sexes","'65-79'","2014","1490","1399","1587","3.19","980","65755",
"Newfoundland and Labrador","Both sexes","'80+'","2014","2368","2143","2610","4.97","405","17105",
"Newfoundland and Labrador","Both sexes","'35+'","2015","916","883","951","1.87","2865","312620",
"Newfoundland and Labrador","Both sexes","'35-49'","2015","441","402","483","4.59","475","107675",
"Newfoundland and Labrador","Both sexes","'50-64'","2015","929","875","985","3.01","1105","118985",
"Newfoundland and Labrador","Both sexes","'65-79'","2015","1419","1332","1511","3.20","975","68690",
"Newfoundland and Labrador","Both sexes","'80+'","2015","1823","1628","2036","5.63","315","17275",
"Newfoundland and Labrador","Both sexes","'35+'","2016","953","920","988","1.83","3000","314640",
"Newfoundland and Labrador","Both sexes","'35-49'","2016","432","393","473","4.66","460","106475",
"Newfoundland and Labrador","Both sexes","'50-64'","2016","893","840","948","3.07","1060","118765",
"Newfoundland and Labrador","Both sexes","'65-79'","2016","1516","1427","1609","3.04","1085","71585",
"Newfoundland and Labrador","Both sexes","'80+'","2016","2190","1978","2419","5.06","390","17805",
"Newfoundland and Labrador","Both sexes","'35+'","2017","916","883","950","1.86","2880","314280",
"Newfoundland and Labrador","Both sexes","'35-49'","2017","423","384","464","4.77","440","104015",
"Newfoundland and Labrador","Both sexes","'50-64'","2017","853","801","907","3.15","1005","117875",
"Newfoundland and Labrador","Both sexes","'65-79'","2017","1417","1332","1505","3.09","1050","74125",
"Newfoundland and Labrador","Both sexes","'80+'","2017","2108","1903","2330","5.10","385","18260",
"Newfoundland and Labrador","Both sexes","'35+'","2018","898","865","932","1.88","2825","314590",
"Newfoundland and Labrador","Both sexes","'35-49'","2018","387","349","427","5.03","395","102195",
"Newfoundland and Labrador","Both sexes","'50-64'","2018","907","853","963","3.07","1060","116850",
"Newfoundland and Labrador","Both sexes","'65-79'","2018","1340","1260","1425","3.12","1030","76855",
"Newfoundland and Labrador","Both sexes","'80+'","2018","1819","1631","2023","5.42","340","18690",
"Newfoundland and Labrador","Both sexes","'35+'","2019","941","908","976","1.83","2970","315550",
"Newfoundland and Labrador","Both sexes","'35-49'","2019","452","411","495","4.69","455","100725",
"Newfoundland and Labrador","Both sexes","'50-64'","2019","918","864","975","3.06","1065","115965",
"Newfoundland and Labrador","Both sexes","'65-79'","2019","1383","1302","1467","3.02","1100","79550",
"Newfoundland and Labrador","Both sexes","'80+'","2019","1813","1628","2013","5.35","350","19305",
"Newfoundland and Labrador","Females","'35+'","2000","","","","","","",
"Newfoundland and Labrador","Females","'35-49'","2000","","","","","","",
"Newfoundland and Labrador","Females","'50-64'","2000","","","","","","",
"Newfoundland and Labrador","Females","'65-79'","2000","","","","","","",
"Newfoundland and Labrador","Females","'80+'","2000","","","","","","",
"Newfoundland and Labrador","Females","'35+'","2001","","","","","","",
"Newfoundland and Labrador","Females","'35-49'","2001","","","","","","",
"Newfoundland and Labrador","Females","'50-64'","2001","","","","","","",
"Newfoundland and Labrador","Females","'65-79'","2001","","","","","","",
"Newfoundland and Labrador","Females","'80+'","2001","","","","","","",
"Newfoundland and Labrador","Females","'35+'","2002","","","","","","",
"Newfoundland and Labrador","Females","'35-49'","2002","","","","","","",
"Newfoundland and Labrador","Females","'50-64'","2002","","","","","","",
"Newfoundland and Labrador","Females","'65-79'","2002","","","","","","",
"Newfoundland and Labrador","Females","'80+'","2002","","","","","","",
"Newfoundland and Labrador","Females","'35+'","2003","","","","","","",
"Newfoundland and Labrador","Females","'35-49'","2003","","","","","","",
"Newfoundland and Labrador","Females","'50-64'","2003","","","","","","",
"Newfoundland and Labrador","Females","'65-79'","2003","","","","","","",
"Newfoundland and Labrador","Females","'80+'","2003","","","","","","",
"Newfoundland and Labrador","Females","'35+'","2004","","","","","","",
"Newfoundland and Labrador","Females","'35-49'","2004","","","","","","",
"Newfoundland and Labrador","Females","'50-64'","2004","","","","","","",
"Newfoundland and Labrador","Females","'65-79'","2004","","","","","","",
"Newfoundland and Labrador","Females","'80+'","2004","","","","","","",
"Newfoundland and Labrador","Females","'35+'","2005","","","","","","",
"Newfoundland and Labrador","Females","'35-49'","2005","","","","","","",
"Newfoundland and Labrador","Females","'50-64'","2005","","","","","","",
"Newfoundland and Labrador","Females","'65-79'","2005","","","","","","",
"Newfoundland and Labrador","Females","'80+'","2005","","","","","","",
"Newfoundland and Labrador","Females","'35+'","2006","","","","","","",
"Newfoundland and Labrador","Females","'35-49'","2006","","","","","","",
"Newfoundland and Labrador","Females","'50-64'","2006","","","","","","",
"Newfoundland and Labrador","Females","'65-79'","2006","","","","","","",
"Newfoundland and Labrador","Females","'80+'","2006","","","","","","",
"Newfoundland and Labrador","Females","'35+'","2007","","","","","","",
"Newfoundland and Labrador","Females","'35-49'","2007","","","","","","",
"Newfoundland and Labrador","Females","'50-64'","2007","","","","","","",
"Newfoundland and Labrador","Females","'65-79'","2007","","","","","","",
"Newfoundland and Labrador","Females","'80+'","2007","","","","","","",
"Newfoundland and Labrador","Females","'35+'","2008","1070","1019","1123","2.46","1655","154615",
"Newfoundland and Labrador","Females","'35-49'","2008","602","542","667","5.23","365","60625",
"Newfoundland and Labrador","Females","'50-64'","2008","1056","973","1143","4.07","605","57305",
"Newfoundland and Labrador","Females","'65-79'","2008","1690","1536","1854","4.74","445","26335",
"Newfoundland and Labrador","Females","'80+'","2008","2272","1990","2581","6.52","235","10345",
"Newfoundland and Labrador","Females","'35+'","2009","1037","987","1089","2.49","1615","155725",
"Newfoundland and Labrador","Females","'35-49'","2009","616","555","682","5.20","370","60030",
"Newfoundland and Labrador","Females","'50-64'","2009","1064","982","1151","4.02","620","58260",
"Newfoundland and Labrador","Females","'65-79'","2009","1483","1341","1636","5.00","400","26970",
"Newfoundland and Labrador","Females","'80+'","2009","2103","1834","2400","6.74","220","10460",
"Newfoundland and Labrador","Females","'35+'","2010","912","865","961","2.64","1430","156800",
"Newfoundland and Labrador","Females","'35-49'","2010","507","451","568","5.77","300","59170",
"Newfoundland and Labrador","Females","'50-64'","2010","899","824","979","4.34","530","58940",
"Newfoundland and Labrador","Females","'65-79'","2010","1387","1253","1532","5.06","390","28115",
"Newfoundland and Labrador","Females","'80+'","2010","2033","1770","2324","6.82","215","10575",
"Newfoundland and Labrador","Females","'35+'","2011","829","785","875","2.76","1310","157970",
"Newfoundland and Labrador","Females","'35-49'","2011","419","368","475","6.39","245","58440",
"Newfoundland and Labrador","Females","'50-64'","2011","717","651","789","4.85","425","59245",
"Newfoundland and Labrador","Females","'65-79'","2011","1449","1316","1593","4.82","430","29670",
"Newfoundland and Labrador","Females","'80+'","2011","1978","1720","2265","6.90","210","10615",
"Newfoundland and Labrador","Females","'35+'","2012","877","832","924","2.68","1395","159065",
"Newfoundland and Labrador","Females","'35-49'","2012","442","390","500","6.26","255","57670",
"Newfoundland and Labrador","Females","'50-64'","2012","855","783","933","4.43","510","59615",
"Newfoundland and Labrador","Females","'65-79'","2012","1368","1241","1504","4.85","425","31075",
"Newfoundland and Labrador","Females","'80+'","2012","1869","1619","2147","7.07","200","10700",
"Newfoundland and Labrador","Females","'35+'","2013","837","793","883","2.74","1335","159525",
"Newfoundland and Labrador","Females","'35-49'","2013","389","340","444","6.74","220","56500",
"Newfoundland and Labrador","Females","'50-64'","2013","770","701","844","4.66","460","59725",
"Newfoundland and Labrador","Females","'65-79'","2013","1384","1259","1518","4.71","450","32515",
"Newfoundland and Labrador","Females","'80+'","2013","1901","1649","2180","6.98","205","10785",
"Newfoundland and Labrador","Females","'35+'","2014","884","838","931","2.66","1415","160090",
"Newfoundland and Labrador","Females","'35-49'","2014","414","362","471","6.59","230","55550",
"Newfoundland and Labrador","Females","'50-64'","2014","900","826","979","4.30","540","60005",
"Newfoundland and Labrador","Females","'65-79'","2014","1228","1113","1352","4.91","415","33800",
"Newfoundland and Labrador","Females","'80+'","2014","2098","1833","2391","6.67","225","10725",
"Newfoundland and Labrador","Females","'35+'","2015","902","856","950","2.63","1445","160235",
"Newfoundland and Labrador","Females","'35-49'","2015","441","387","501","6.45","240","54415",
"Newfoundland and Labrador","Females","'50-64'","2015","978","900","1061","4.13","585","59810",
"Newfoundland and Labrador","Females","'65-79'","2015","1289","1173","1413","4.69","455","35300",
"Newfoundland and Labrador","Females","'80+'","2015","1587","1357","1844","7.67","170","10715",
"Newfoundland and Labrador","Females","'35+'","2016","946","899","995","2.56","1525","161190",
"Newfoundland and Labrador","Females","'35-49'","2016","446","391","506","6.45","240","53800",
"Newfoundland and Labrador","Females","'50-64'","2016","930","854","1011","4.24","555","59675",
"Newfoundland and Labrador","Females","'65-79'","2016","1414","1295","1541","4.39","520","36775",
"Newfoundland and Labrador","Females","'80+'","2016","1920","1669","2197","6.90","210","10940",
"Newfoundland and Labrador","Females","'35+'","2017","887","842","934","2.64","1430","161210",
"Newfoundland and Labrador","Females","'35-49'","2017","408","355","466","6.82","215","52735",
"Newfoundland and Labrador","Females","'50-64'","2017","860","787","938","4.43","510","59330",
"Newfoundland and Labrador","Females","'65-79'","2017","1315","1202","1435","4.47","500","38035",
"Newfoundland and Labrador","Females","'80+'","2017","1802","1561","2070","7.07","200","11100",
"Newfoundland and Labrador","Females","'35+'","2018","861","816","907","2.68","1390","161450",
"Newfoundland and Labrador","Females","'35-49'","2018","366","316","422","7.25","190","51855",
"Newfoundland and Labrador","Females","'50-64'","2018","909","834","989","4.32","535","58855",
"Newfoundland and Labrador","Females","'65-79'","2018","1192","1087","1305","4.61","470","39435",
"Newfoundland and Labrador","Females","'80+'","2018","1637","1410","1891","7.35","185","11300",
"Newfoundland and Labrador","Females","'35+'","2019","874","829","921","2.66","1415","161885",
"Newfoundland and Labrador","Females","'35-49'","2019","440","385","502","6.67","225","51105",
"Newfoundland and Labrador","Females","'50-64'","2019","874","799","953","4.43","510","58380",
"Newfoundland and Labrador","Females","'65-79'","2019","1247","1141","1360","4.43","510","40895",
"Newfoundland and Labrador","Females","'80+'","2019","1435","1224","1671","7.78","165","11500",
"Newfoundland and Labrador","Males","'35+'","2000","","","","","","",
"Newfoundland and Labrador","Males","'35-49'","2000","","","","","","",
"Newfoundland and Labrador","Males","'50-64'","2000","","","","","","",
"Newfoundland and Labrador","Males","'65-79'","2000","","","","","","",
"Newfoundland and Labrador","Males","'80+'","2000","","","","","","",
"Newfoundland and Labrador","Males","'35+'","2001","","","","","","",
"Newfoundland and Labrador","Males","'35-49'","2001","","","","","","",
"Newfoundland and Labrador","Males","'50-64'","2001","","","","","","",
"Newfoundland and Labrador","Males","'65-79'","2001","","","","","","",
"Newfoundland and Labrador","Males","'80+'","2001","","","","","","",
"Newfoundland and Labrador","Males","'35+'","2002","","","","","","",
"Newfoundland and Labrador","Males","'35-49'","2002","","","","","","",
"Newfoundland and Labrador","Males","'50-64'","2002","","","","","","",
"Newfoundland and Labrador","Males","'65-79'","2002","","","","","","",
"Newfoundland and Labrador","Males","'80+'","2002","","","","","","",
"Newfoundland and Labrador","Males","'35+'","2003","","","","","","",
"Newfoundland and Labrador","Males","'35-49'","2003","","","","","","",
"Newfoundland and Labrador","Males","'50-64'","2003","","","","","","",
"Newfoundland and Labrador","Males","'65-79'","2003","","","","","","",
"Newfoundland and Labrador","Males","'80+'","2003","","","","","","",
"Newfoundland and Labrador","Males","'35+'","2004","","","","","","",
"Newfoundland and Labrador","Males","'35-49'","2004","","","","","","",
"Newfoundland and Labrador","Males","'50-64'","2004","","","","","","",
"Newfoundland and Labrador","Males","'65-79'","2004","","","","","","",
"Newfoundland and Labrador","Males","'80+'","2004","","","","","","",
"Newfoundland and Labrador","Males","'35+'","2005","","","","","","",
"Newfoundland and Labrador","Males","'35-49'","2005","","","","","","",
"Newfoundland and Labrador","Males","'50-64'","2005","","","","","","",
"Newfoundland and Labrador","Males","'65-79'","2005","","","","","","",
"Newfoundland and Labrador","Males","'80+'","2005","","","","","","",
"Newfoundland and Labrador","Males","'35+'","2006","","","","","","",
"Newfoundland and Labrador","Males","'35-49'","2006","","","","","","",
"Newfoundland and Labrador","Males","'50-64'","2006","","","","","","",
"Newfoundland and Labrador","Males","'65-79'","2006","","","","","","",
"Newfoundland and Labrador","Males","'80+'","2006","","","","","","",
"Newfoundland and Labrador","Males","'35+'","2007","","","","","","",
"Newfoundland and Labrador","Males","'35-49'","2007","","","","","","",
"Newfoundland and Labrador","Males","'50-64'","2007","","","","","","",
"Newfoundland and Labrador","Males","'65-79'","2007","","","","","","",
"Newfoundland and Labrador","Males","'80+'","2007","","","","","","",
"Newfoundland and Labrador","Males","'35+'","2008","1137","1083","1193","2.46","1655","145550",
"Newfoundland and Labrador","Males","'35-49'","2008","548","490","611","5.55","325","59265",
"Newfoundland and Labrador","Males","'50-64'","2008","1005","924","1091","4.19","570","56710",
"Newfoundland and Labrador","Males","'65-79'","2008","2211","2028","2407","4.32","535","24195",
"Newfoundland and Labrador","Males","'80+'","2008","4174","3647","4757","6.67","225","5390",
"Newfoundland and Labrador","Males","'35+'","2009","1063","1011","1117","2.53","1565","147230",
"Newfoundland and Labrador","Males","'35-49'","2009","586","526","651","5.38","345","58905",
"Newfoundland and Labrador","Males","'50-64'","2009","1013","933","1099","4.13","585","57745",
"Newfoundland and Labrador","Males","'65-79'","2009","1933","1764","2113","4.54","485","25095",
"Newfoundland and Labrador","Males","'80+'","2009","2648","2235","3116","8.30","145","5475",
"Newfoundland and Labrador","Males","'35+'","2010","945","896","995","2.67","1405","148720",
"Newfoundland and Labrador","Males","'35-49'","2010","455","402","513","6.14","265","58265",
"Newfoundland and Labrador","Males","'50-64'","2010","907","832","988","4.34","530","58410",
"Newfoundland and Labrador","Males","'65-79'","2010","1667","1515","1830","4.77","440","26395",
"Newfoundland and Labrador","Males","'80+'","2010","3012","2576","3500","7.67","170","5645",
"Newfoundland and Labrador","Males","'35+'","2011","883","836","932","2.75","1325","149995",
"Newfoundland and Labrador","Males","'35-49'","2011","435","383","493","6.32","250","57440",
"Newfoundland and Labrador","Males","'50-64'","2011","790","720","865","4.64","465","58865",
"Newfoundland and Labrador","Males","'65-79'","2011","1617","1471","1773","4.71","450","27830",
"Newfoundland and Labrador","Males","'80+'","2011","2813","2400","3277","7.78","165","5865",
"Newfoundland and Labrador","Males","'35+'","2012","949","901","1000","2.64","1435","151175",
"Newfoundland and Labrador","Males","'35-49'","2012","405","355","461","6.59","230","56760",
"Newfoundland and Labrador","Males","'50-64'","2012","889","815","969","4.36","525","59040",
"Newfoundland and Labrador","Males","'65-79'","2012","1653","1509","1807","4.54","485","29335",
"Newfoundland and Labrador","Males","'80+'","2012","3226","2789","3712","7.16","195","6045",
"Newfoundland and Labrador","Males","'35+'","2013","908","861","957","2.69","1380","151970",
"Newfoundland and Labrador","Males","'35-49'","2013","386","336","441","6.82","215","55740",
"Newfoundland and Labrador","Males","'50-64'","2013","876","802","954","4.39","520","59375",
"Newfoundland and Labrador","Males","'65-79'","2013","1504","1370","1648","4.66","460","30585",
"Newfoundland and Labrador","Males","'80+'","2013","2948","2539","3405","7.35","185","6275",
"Newfoundland and Labrador","Males","'35+'","2014","966","917","1017","2.60","1475","152690",
"Newfoundland and Labrador","Males","'35-49'","2014","374","324","429","6.98","205","54830",
"Newfoundland and Labrador","Males","'50-64'","2014","874","800","952","4.39","520","59515",
"Newfoundland and Labrador","Males","'65-79'","2014","1768","1625","1920","4.21","565","31960",
"Newfoundland and Labrador","Males","'80+'","2014","2821","2424","3265","7.45","180","6380",
"Newfoundland and Labrador","Males","'35+'","2015","932","884","982","2.65","1420","152380",
"Newfoundland and Labrador","Males","'35-49'","2015","432","378","491","6.59","230","53260",
"Newfoundland and Labrador","Males","'50-64'","2015","879","805","958","4.39","520","59175",
"Newfoundland and Labrador","Males","'65-79'","2015","1558","1427","1697","4.39","520","33385",
"Newfoundland and Labrador","Males","'80+'","2015","2212","1867","2603","8.30","145","6555",
"Newfoundland and Labrador","Males","'35+'","2016","961","913","1012","2.60","1475","153445",
"Newfoundland and Labrador","Males","'35-49'","2016","418","364","477","6.74","220","52675",
"Newfoundland and Labrador","Males","'50-64'","2016","846","774","924","4.47","500","59085",
"Newfoundland and Labrador","Males","'65-79'","2016","1623","1492","1763","4.21","565","34810",
"Newfoundland and Labrador","Males","'80+'","2016","2693","2319","3110","7.35","185","6870",
"Newfoundland and Labrador","Males","'35+'","2017","950","902","1001","2.62","1455","153080",
"Newfoundland and Labrador","Males","'35-49'","2017","429","374","490","6.74","220","51280",
"Newfoundland and Labrador","Males","'50-64'","2017","854","781","932","4.47","500","58550",
"Newfoundland and Labrador","Males","'65-79'","2017","1524","1399","1657","4.26","550","36090",
"Newfoundland and Labrador","Males","'80+'","2017","2584","2225","2984","7.35","185","7160",
"Newfoundland and Labrador","Males","'35+'","2018","937","889","987","2.64","1435","153140",
"Newfoundland and Labrador","Males","'35-49'","2018","407","353","467","6.98","205","50340",
"Newfoundland and Labrador","Males","'50-64'","2018","905","829","986","4.36","525","58000",
"Newfoundland and Labrador","Males","'65-79'","2018","1483","1362","1612","4.24","555","37420",
"Newfoundland and Labrador","Males","'80+'","2018","2033","1720","2385","8.16","150","7380",
"Newfoundland and Labrador","Males","'35+'","2019","1012","962","1064","2.54","1555","153660",
"Newfoundland and Labrador","Males","'35-49'","2019","453","396","517","6.67","225","49620",
"Newfoundland and Labrador","Males","'50-64'","2019","955","877","1038","4.26","550","57580",
"Newfoundland and Labrador","Males","'65-79'","2019","1526","1406","1655","4.12","590","38655",
"Newfoundland and Labrador","Males","'80+'","2019","2372","2042","2739","7.35","185","7800",
"Prince Edward Island","Both sexes","'35+'","2000","893","826","964","3.92","650","72790",
"Prince Edward Island","Both sexes","'35-49'","2000","229","180","287","11.55","75","32780",
